Chaos-daemon Version: version.Info{GitVersion:"chart-2.5.1", GitCommit:"08b173528f315d3a6621b9be5566e74ab9e0d35d", BuildDate:"2023-01-14T02:33:17Z", GoVersion:"go1.18", Compiler:"gc", Platform:"linux/amd64"}
2023-02-01T19:58:04.543Z	INFO	chaos-daemon.daemon-server	chaos-daemon/main.go:80	grant access to /dev/fuse
2023-02-01T22:00:12.433Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.434Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.434Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.435Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.435Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.436Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.437Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.438Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.438Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.439Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.439Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.441Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.441Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.442Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.442Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.443Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.443Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.445Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.445Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.446Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.446Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.448Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.448Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.449Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.449Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.451Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.451Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.452Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.452Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.465Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "nsexec\n"}
2023-02-01T22:00:12.480Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "request": "target:\"containerd://70af5f260fcb5a182b411d34db848877220cfc9838ee7ddd98722db68e42a0d8\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 19 --size 50\""}
2023-02-01T22:00:12.484Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4393/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50"}
2023-02-01T22:00:12.484Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4393/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50", "pid": 158474, "uid": "345aef31-8ff8-4116-a221-c87cd5d6d55c"}
2023-02-01T22:00:12.513Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.514Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "nsexec\n"}
2023-02-01T22:00:12.524Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4393/ns/pid -- memStress --workers 19 --size 50"}
2023-02-01T22:00:12.524Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4393/ns/pid -- memStress --workers 19 --size 50", "pid": 158498, "uid": "c3fc536a-af3d-4229-87bf-d6e737089222"}
2023-02-01T22:00:12.526Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.527Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.527Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.529Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.529Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.530Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.530Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.531Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.531Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.532Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.532Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.534Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.534Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.535Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.535Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.537Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.537Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.538Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.538Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.539Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.540Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.541Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.541Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.542Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.542Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.544Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.544Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.545Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.545Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.546Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.546Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.548Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.548Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.549Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.549Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.550Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.551Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.552Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.552Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.561Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "nsexec\n"}
2023-02-01T22:00:12.577Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "request": "target:\"containerd://30d62ba99add157f842787f6ef3ec42f01d17b5cc41ec9a13485094f28e850de\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 19 --size 50\""}
2023-02-01T22:00:12.582Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7421/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50"}
2023-02-01T22:00:12.583Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7421/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50", "pid": 158503, "uid": "d5169e2f-4c35-4c65-a4f1-35c7cf4a29c4"}
2023-02-01T22:00:12.609Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.610Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "nsexec\n"}
2023-02-01T22:00:12.613Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7421/ns/pid -- memStress --workers 19 --size 50"}
2023-02-01T22:00:12.614Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7421/ns/pid -- memStress --workers 19 --size 50", "pid": 158507, "uid": "4af21324-3433-4f0c-b25f-f922637c2e5b"}
2023-02-01T22:00:12.616Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.621Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "nsexec\n"}
2023-02-01T22:00:12.630Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "request": "target:\"containerd://08b68e5757fd18876e821d0e9e920aec698d9c18ecdf81a902f6651d0e34d8cc\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 19 --size 50\""}
2023-02-01T22:00:12.635Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/3409/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50"}
2023-02-01T22:00:12.635Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/3409/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50", "pid": 158536, "uid": "f3439194-8c3f-4c4e-a993-9213666a39b8"}
2023-02-01T22:00:12.637Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.638Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "nsexec\n"}
2023-02-01T22:00:12.642Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/3409/ns/pid -- memStress --workers 19 --size 50"}
2023-02-01T22:00:12.642Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/3409/ns/pid -- memStress --workers 19 --size 50", "pid": 158540, "uid": "02f45464-c2c9-4684-9eca-52fb6f1aa183"}
2023-02-01T22:00:12.647Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.649Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.649Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.650Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.650Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.652Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.652Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.657Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.657Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.668Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.668Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.674Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.674Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.676Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.677Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.680Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.680Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.681Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "pause\n"}
2023-02-01T22:00:12.681Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p"}
2023-02-01T22:00:12.682Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "comm": "nsexec\n"}
2023-02-01T22:00:12.694Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "request": "target:\"containerd://56f3794de369d4971e22760618e0fe1a417aad42c0408c50a2688ef8aa5e21c6\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 19 --size 50\""}
2023-02-01T22:00:12.697Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/experiment1-sn4fq-8dq8p", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7608/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50"}
